artist_id,artist_genres
0q9kpdDkEA3H17gcRMjgVS,traditional blues
2P3cjUru4H3fhSXXNxE9kA,boy band
2P3cjUru4H3fhSXXNxE9kA,contemporary r&b
2P3cjUru4H3fhSXXNxE9kA,new jack swing
2P3cjUru4H3fhSXXNxE9kA,r&b
4k1ELeJKT1ISyDv8JivPpB,big beat
4k1ELeJKT1ISyDv8JivPpB,breakbeat
4k1ELeJKT1ISyDv8JivPpB,dance rock
4k1ELeJKT1ISyDv8JivPpB,hardcore techno
4k1ELeJKT1ISyDv8JivPpB,rave
6RqyNFZlXUHKZHEoAws5Jd,conscious hip hop
6RqyNFZlXUHKZHEoAws5Jd,industrial hip hop
1ZikppG9dPedbIgMfnfx8k,classic soul
1ZikppG9dPedbIgMfnfx8k,disco
1ZikppG9dPedbIgMfnfx8k,rock-and-roll
1ZikppG9dPedbIgMfnfx8k,soul
1ZikppG9dPedbIgMfnfx8k,southern soul
2lolQgalUvZDfp5vvVtTYV,adult standards
2lolQgalUvZDfp5vvVtTYV,easy listening
2lolQgalUvZDfp5vvVtTYV,lounge
2lolQgalUvZDfp5vvVtTYV,vocal jazz
1xgFexIwrf2QjbU0buCNnp,alternative rock
1xgFexIwrf2QjbU0buCNnp,boston rock
2DoQBgPsB9AdmWpIa2hUSz,abstract
2DoQBgPsB9AdmWpIa2hUSz,ambient
2DoQBgPsB9AdmWpIa2hUSz,ambient guitar
2DoQBgPsB9AdmWpIa2hUSz,drone
2DoQBgPsB9AdmWpIa2hUSz,electroacoustic improvisation
2DoQBgPsB9AdmWpIa2hUSz,experimental guitar
2DoQBgPsB9AdmWpIa2hUSz,glitch
2DoQBgPsB9AdmWpIa2hUSz,intelligent dance music
2DoQBgPsB9AdmWpIa2hUSz,mandible
1bBZcz4jP7CoPlqpCFh4gz,classic country pop
1bBZcz4jP7CoPlqpCFh4gz,cowboy western
5yXAFDZNUNyO92l5WTImkO,anti-folk
5yXAFDZNUNyO92l5WTImkO,folk punk
5yXAFDZNUNyO92l5WTImkO,permanent wave
5yXAFDZNUNyO92l5WTImkO,singer-songwriter
5yXAFDZNUNyO92l5WTImkO,uk americana
0TImkz4nPqjegtVSMZnMRq,atl hip hop
0TImkz4nPqjegtVSMZnMRq,contemporary r&b
0TImkz4nPqjegtVSMZnMRq,dance pop
0TImkz4nPqjegtVSMZnMRq,girl group
0TImkz4nPqjegtVSMZnMRq,hip pop
0TImkz4nPqjegtVSMZnMRq,r&b
0TImkz4nPqjegtVSMZnMRq,urban contemporary
05sIdEkXAYDbDDdv3T56Oj,brill building pop
05sIdEkXAYDbDDdv3T56Oj,classic girl group
05sIdEkXAYDbDDdv3T56Oj,doo-wop
05sIdEkXAYDbDDdv3T56Oj,rock-and-roll
23zg3TcAtWQy7J6upgbUnj,atl hip hop
23zg3TcAtWQy7J6upgbUnj,contemporary r&b
23zg3TcAtWQy7J6upgbUnj,dance pop
23zg3TcAtWQy7J6upgbUnj,pop
23zg3TcAtWQy7J6upgbUnj,r&b
23zg3TcAtWQy7J6upgbUnj,rap
23zg3TcAtWQy7J6upgbUnj,south carolina hip hop
23zg3TcAtWQy7J6upgbUnj,urban contemporary
4596e2d3KmYzAeVenjCxfj,alternative r&b
4596e2d3KmYzAeVenjCxfj,indie soul
6mcrZQmgzFGRWf7C0SObou,adult standards
6mcrZQmgzFGRWf7C0SObou,bubblegum pop
6mcrZQmgzFGRWf7C0SObou,doo-wop
6mcrZQmgzFGRWf7C0SObou,lounge
6mcrZQmgzFGRWf7C0SObou,northern soul
6mcrZQmgzFGRWf7C0SObou,rock-and-roll
6mcrZQmgzFGRWf7C0SObou,rockabilly
4BFMTELQyWJU1SwqcXMBm3,alternative rock
4BFMTELQyWJU1SwqcXMBm3,detroit rock
4BFMTELQyWJU1SwqcXMBm3,permanent wave
4BFMTELQyWJU1SwqcXMBm3,protopunk
4BFMTELQyWJU1SwqcXMBm3,punk
4uN3DsfENc7dp0OLO0FEIb,alternative metal
4uN3DsfENc7dp0OLO0FEIb,funk metal
4uN3DsfENc7dp0OLO0FEIb,pop rock
4uN3DsfENc7dp0OLO0FEIb,post-grunge
040Bv6cZTRh30LyyYVXgJX,baroque pop
040Bv6cZTRh30LyyYVXgJX,cosmic american
040Bv6cZTRh30LyyYVXgJX,country rock
040Bv6cZTRh30LyyYVXgJX,singer-songwriter
2kTn692duPSkqN6czSilyk,australian alternative rock
2kTn692duPSkqN6czSilyk,australian rock
2kTn692duPSkqN6czSilyk,melancholia
2kTn692duPSkqN6czSilyk,perth indie
5fsDcuclIe8ZiBD5P787K1,album rock
5fsDcuclIe8ZiBD5P787K1,blues
5fsDcuclIe8ZiBD5P787K1,blues rock
5fsDcuclIe8ZiBD5P787K1,classic rock
5fsDcuclIe8ZiBD5P787K1,electric blues
5fsDcuclIe8ZiBD5P787K1,hard rock
5fsDcuclIe8ZiBD5P787K1,heartland rock
5fsDcuclIe8ZiBD5P787K1,instrumental rock
5fsDcuclIe8ZiBD5P787K1,rock
5fsDcuclIe8ZiBD5P787K1,texas blues
7HGNYPmbDrMkylWqeFCOIQ,bossa nova
7HGNYPmbDrMkylWqeFCOIQ,mpb
7HGNYPmbDrMkylWqeFCOIQ,samba de roda
7HGNYPmbDrMkylWqeFCOIQ,tropicalia
22WZ7M8sxp5THdruNY3gXt,acid rock
22WZ7M8sxp5THdruNY3gXt,album rock
22WZ7M8sxp5THdruNY3gXt,classic rock
22WZ7M8sxp5THdruNY3gXt,hard rock
22WZ7M8sxp5THdruNY3gXt,psychedelic rock
22WZ7M8sxp5THdruNY3gXt,rock
3kbBWco9PZ5eSQsNScwG6U,alternative rock
3kbBWco9PZ5eSQsNScwG6U,chamber pop
3kbBWco9PZ5eSQsNScwG6U,idaho indie
3kbBWco9PZ5eSQsNScwG6U,indie rock
3kbBWco9PZ5eSQsNScwG6U,lo-fi
3kbBWco9PZ5eSQsNScwG6U,noise rock
34EP7KEpOjXcM2TCat1ISk,east coast hip hop
34EP7KEpOjXcM2TCat1ISk,gangster rap
34EP7KEpOjXcM2TCat1ISk,hardcore hip hop
34EP7KEpOjXcM2TCat1ISk,hip hop
34EP7KEpOjXcM2TCat1ISk,rap
7jocoSCuCtpCxCI6IbP8ye,conscious hip hop
7jocoSCuCtpCxCI6IbP8ye,gangster rap
7jocoSCuCtpCxCI6IbP8ye,hardcore hip hop
7jocoSCuCtpCxCI6IbP8ye,hip hop
7jocoSCuCtpCxCI6IbP8ye,west coast rap
6DCIj8jNaNpBz8e5oKFPtp,album rock
6DCIj8jNaNpBz8e5oKFPtp,classic rock
6DCIj8jNaNpBz8e5oKFPtp,hard rock
6DCIj8jNaNpBz8e5oKFPtp,mellow gold
6DCIj8jNaNpBz8e5oKFPtp,new romantic
6DCIj8jNaNpBz8e5oKFPtp,new wave
6DCIj8jNaNpBz8e5oKFPtp,new wave pop
6DCIj8jNaNpBz8e5oKFPtp,permanent wave
6DCIj8jNaNpBz8e5oKFPtp,power pop
6DCIj8jNaNpBz8e5oKFPtp,rock
6DCIj8jNaNpBz8e5oKFPtp,singer-songwriter
6DCIj8jNaNpBz8e5oKFPtp,soft rock
6DCIj8jNaNpBz8e5oKFPtp,synthpop
04cetTUz2JTzXBqFKO5YB5,gbvfi
04cetTUz2JTzXBqFKO5YB5,lo-fi
04cetTUz2JTzXBqFKO5YB5,new jersey indie
438JBZR1AR0l04AzcYW9gy,classic soul
438JBZR1AR0l04AzcYW9gy,disco
438JBZR1AR0l04AzcYW9gy,funk
438JBZR1AR0l04AzcYW9gy,philly soul
438JBZR1AR0l04AzcYW9gy,quiet storm
438JBZR1AR0l04AzcYW9gy,soul
438JBZR1AR0l04AzcYW9gy,southern soul
2g3PKH7Z1Ofn5oGR6oDjLy,classic garage rock
2g3PKH7Z1Ofn5oGR6oDjLy,garage rock
2g3PKH7Z1Ofn5oGR6oDjLy,protopunk
3SblTU11ZKURsHhWGwPpt9,british invasion
3w0vR06WHMVwMe1G20wmlS,big beat
3w0vR06WHMVwMe1G20wmlS,intelligent dance music
3w0vR06WHMVwMe1G20wmlS,trip hop
4Am5deuAhDuKUJgXmoCQzj,rhythm and blues
4Am5deuAhDuKUJgXmoCQzj,vocal harmony group
0F3Aew9DSd6fb6192K1K0Y,bebop
0F3Aew9DSd6fb6192K1K0Y,contemporary jazz
0F3Aew9DSd6fb6192K1K0Y,contemporary post-bop
0F3Aew9DSd6fb6192K1K0Y,ecm-style jazz
0F3Aew9DSd6fb6192K1K0Y,jazz
0F3Aew9DSd6fb6192K1K0Y,jazz fusion
0F3Aew9DSd6fb6192K1K0Y,jazz piano
4TMHGUX5WI7OOm53PqSDAT,cosmic american
4TMHGUX5WI7OOm53PqSDAT,jam band
4TMHGUX5WI7OOm53PqSDAT,psychedelic rock
0lwRI7lvmlRY5DiA5Xa6wQ,disco
0lwRI7lvmlRY5DiA5Xa6wQ,minneapolis sound
0lwRI7lvmlRY5DiA5Xa6wQ,synthpop
5A0MH7JfEBEMySevsmauds,canterbury scene
5A0MH7JfEBEMySevsmauds,experimental
5A0MH7JfEBEMySevsmauds,jazz fusion
5A0MH7JfEBEMySevsmauds,jazz rock
5A0MH7JfEBEMySevsmauds,progressive rock
5A0MH7JfEBEMySevsmauds,zolo
7lKaTIgVek1R2lqpCulQmq,rock-and-roll
7lKaTIgVek1R2lqpCulQmq,rockabilly
5hQCwevTf03u1rECrRMeop,bronx hip hop
5hQCwevTf03u1rECrRMeop,old school hip hop
0nJUwPwC9Ti4vvuJ0q3MfT,folk
0nJUwPwC9Ti4vvuJ0q3MfT,new americana
0nJUwPwC9Ti4vvuJ0q3MfT,roots rock
0nJUwPwC9Ti4vvuJ0q3MfT,singer-songwriter
6cAtGdArQhrU7tTBoeWY3P,blues
6cAtGdArQhrU7tTBoeWY3P,blues rock
6cAtGdArQhrU7tTBoeWY3P,country rock
6cAtGdArQhrU7tTBoeWY3P,electric blues
6cAtGdArQhrU7tTBoeWY3P,modern blues
6cAtGdArQhrU7tTBoeWY3P,southern rock
5m8H6zSadhu1j9Yi04VLqD,classic soul
5m8H6zSadhu1j9Yi04VLqD,funk
5m8H6zSadhu1j9Yi04VLqD,funk rock
5m8H6zSadhu1j9Yi04VLqD,p funk
5m8H6zSadhu1j9Yi04VLqD,psychedelic soul
5m8H6zSadhu1j9Yi04VLqD,soul
5m8H6zSadhu1j9Yi04VLqD,southern soul
7MoIc5s9KXolCBH1fy9kkw,art pop
7MoIc5s9KXolCBH1fy9kkw,eugene indie
7MoIc5s9KXolCBH1fy9kkw,indie pop
7MoIc5s9KXolCBH1fy9kkw,indie rock
7MoIc5s9KXolCBH1fy9kkw,philly indie
6WH1V41LwGDGmlPUhSZLHO,abstract
6WH1V41LwGDGmlPUhSZLHO,ambient techno
6WH1V41LwGDGmlPUhSZLHO,drill and bass
6WH1V41LwGDGmlPUhSZLHO,electronica
6WH1V41LwGDGmlPUhSZLHO,glitch
6WH1V41LwGDGmlPUhSZLHO,intelligent dance music
6WH1V41LwGDGmlPUhSZLHO,uk experimental electronic
6P7H3ai06vU1sGvdpBwDmE,album rock
6P7H3ai06vU1sGvdpBwDmE,classic rock
6P7H3ai06vU1sGvdpBwDmE,country rock
6P7H3ai06vU1sGvdpBwDmE,folk rock
6P7H3ai06vU1sGvdpBwDmE,mellow gold
6P7H3ai06vU1sGvdpBwDmE,rock
6P7H3ai06vU1sGvdpBwDmE,soft rock
6P7H3ai06vU1sGvdpBwDmE,yacht rock
3UvcmAOZt64oKpP95f6MMM,alternative rock
3UvcmAOZt64oKpP95f6MMM,baroque pop
3UvcmAOZt64oKpP95f6MMM,beatlesque
3UvcmAOZt64oKpP95f6MMM,jangle pop
3UvcmAOZt64oKpP95f6MMM,melancholia
3UvcmAOZt64oKpP95f6MMM,power pop
2vQavlZtDA660mnZotYIto,cosmic american
2vQavlZtDA660mnZotYIto,garage rock
2vQavlZtDA660mnZotYIto,native american traditional
2vQavlZtDA660mnZotYIto,surf music
2vQavlZtDA660mnZotYIto,traditional blues
4RVnAU35WRWra6OZ3CbbMA,australian dance
4RVnAU35WRWra6OZ3CbbMA,australian pop
4RVnAU35WRWra6OZ3CbbMA,dance pop
4RVnAU35WRWra6OZ3CbbMA,eurodance
4RVnAU35WRWra6OZ3CbbMA,new wave pop
2jgPkn6LuUazBoBk6vvjh5,baroque pop
2jgPkn6LuUazBoBk6vvjh5,british invasion
2jgPkn6LuUazBoBk6vvjh5,classic rock
2jgPkn6LuUazBoBk6vvjh5,folk rock
2jgPkn6LuUazBoBk6vvjh5,psychedelic rock
3d1olqhURDe8e5HOta1Qxg,louisiana blues
3d1olqhURDe8e5HOta1Qxg,new orleans blues
3d1olqhURDe8e5HOta1Qxg,new orleans funk
2ApaG60P4r0yhBoDCGD8YG,alternative rock
2ApaG60P4r0yhBoDCGD8YG,indie rock
2ApaG60P4r0yhBoDCGD8YG,melancholia
2ApaG60P4r0yhBoDCGD8YG,singer-songwriter
37w38cCSGgKLdayTRjna4W,dream pop
37w38cCSGgKLdayTRjna4W,melancholia
37w38cCSGgKLdayTRjna4W,shoegaze
37w38cCSGgKLdayTRjna4W,slowcore
7C2DSqaNkh0w77O5Jz1FKh,free jazz
7C2DSqaNkh0w77O5Jz1FKh,jazz saxophone
2d0hyoQ5ynDBnkvAbJKORj,alternative metal
2d0hyoQ5ynDBnkvAbJKORj,alternative rock
2d0hyoQ5ynDBnkvAbJKORj,conscious hip hop
2d0hyoQ5ynDBnkvAbJKORj,funk metal
2d0hyoQ5ynDBnkvAbJKORj,hard rock
2d0hyoQ5ynDBnkvAbJKORj,nu metal
2d0hyoQ5ynDBnkvAbJKORj,political hip hop
2d0hyoQ5ynDBnkvAbJKORj,post-grunge
2d0hyoQ5ynDBnkvAbJKORj,rap metal
2d0hyoQ5ynDBnkvAbJKORj,rap rock
2d0hyoQ5ynDBnkvAbJKORj,rock
2yEwvVSSSUkcLeSTNyHKh8,alternative metal
2yEwvVSSSUkcLeSTNyHKh8,art rock
2yEwvVSSSUkcLeSTNyHKh8,nu metal
2yEwvVSSSUkcLeSTNyHKh8,post-grunge
2yEwvVSSSUkcLeSTNyHKh8,progressive metal
2yEwvVSSSUkcLeSTNyHKh8,progressive rock
2yEwvVSSSUkcLeSTNyHKh8,rock
1LB8qB5BPb3MHQrfkvifXU,album rock
1LB8qB5BPb3MHQrfkvifXU,beatlesque
1LB8qB5BPb3MHQrfkvifXU,classic rock
1LB8qB5BPb3MHQrfkvifXU,glam metal
1LB8qB5BPb3MHQrfkvifXU,glam rock
1LB8qB5BPb3MHQrfkvifXU,hard rock
1LB8qB5BPb3MHQrfkvifXU,heartland rock
1LB8qB5BPb3MHQrfkvifXU,mellow gold
1LB8qB5BPb3MHQrfkvifXU,power pop
1LB8qB5BPb3MHQrfkvifXU,rock
1LB8qB5BPb3MHQrfkvifXU,soft rock
0sHeX8oQ6o7xic3wMf4NBU,alternative rock
0sHeX8oQ6o7xic3wMf4NBU,britpop
0sHeX8oQ6o7xic3wMf4NBU,oxford indie
1b1N51wmSK0ckxFAMPSSHO,chicago soul
1b1N51wmSK0ckxFAMPSSHO,classic soul
1b1N51wmSK0ckxFAMPSSHO,funk
1b1N51wmSK0ckxFAMPSSHO,quiet storm
1b1N51wmSK0ckxFAMPSSHO,soul
5TnuP42pw475UrjjeabtwZ,celtic rock
5TnuP42pw475UrjjeabtwZ,irish rock
5TnuP42pw475UrjjeabtwZ,scottish new wave
5TnuP42pw475UrjjeabtwZ,scottish rock
4AYkFtEBnNnGuoo8HaHErd,britpop
4AYkFtEBnNnGuoo8HaHErd,new romantic
4AYkFtEBnNnGuoo8HaHErd,new wave
4AYkFtEBnNnGuoo8HaHErd,ska
4AYkFtEBnNnGuoo8HaHErd,ska revival
1gRNBaI4yn6wCCTvRhGWh8,classic rock
1gRNBaI4yn6wCCTvRhGWh8,folk
1gRNBaI4yn6wCCTvRhGWh8,folk rock
1gRNBaI4yn6wCCTvRhGWh8,heartland rock
1gRNBaI4yn6wCCTvRhGWh8,mellow gold
1gRNBaI4yn6wCCTvRhGWh8,singer-songwriter
1gRNBaI4yn6wCCTvRhGWh8,soft rock
6n9Ciz68f2aZF98RAdshe6,modern southern rock
0701Axu6yvUIoctaKMbDIZ,beach music
0701Axu6yvUIoctaKMbDIZ,motown
4DToQR3aKrHQSSRzSz8Nzt,alternative rock
4DToQR3aKrHQSSRzSz8Nzt,garage rock
4DToQR3aKrHQSSRzSz8Nzt,garage rock revival
4DToQR3aKrHQSSRzSz8Nzt,modern rock
4DToQR3aKrHQSSRzSz8Nzt,rock
4DToQR3aKrHQSSRzSz8Nzt,swedish garage rock
4DToQR3aKrHQSSRzSz8Nzt,swedish hard rock
4DToQR3aKrHQSSRzSz8Nzt,swedish indie rock
0AD4odMWVQ2wUSlgxOB5Rl,album rock
0AD4odMWVQ2wUSlgxOB5Rl,blues
0AD4odMWVQ2wUSlgxOB5Rl,blues rock
0AD4odMWVQ2wUSlgxOB5Rl,british blues
0AD4odMWVQ2wUSlgxOB5Rl,classic rock
0AD4odMWVQ2wUSlgxOB5Rl,electric blues
0AD4odMWVQ2wUSlgxOB5Rl,hard rock
0AD4odMWVQ2wUSlgxOB5Rl,instrumental rock
0AD4odMWVQ2wUSlgxOB5Rl,jazz fusion
0AD4odMWVQ2wUSlgxOB5Rl,progressive rock
0JDkhL4rjiPNEp92jAgJnS,adult standards
0JDkhL4rjiPNEp92jAgJnS,classic rock
0JDkhL4rjiPNEp92jAgJnS,folk rock
0JDkhL4rjiPNEp92jAgJnS,mellow gold
0JDkhL4rjiPNEp92jAgJnS,rock-and-roll
0JDkhL4rjiPNEp92jAgJnS,rockabilly
0JDkhL4rjiPNEp92jAgJnS,singer-songwriter
1YzCsTRb22dQkh9lghPIrp,adult standards
1YzCsTRb22dQkh9lghPIrp,harlem renaissance
1YzCsTRb22dQkh9lghPIrp,jazz
1YzCsTRb22dQkh9lghPIrp,jazz blues
1YzCsTRb22dQkh9lghPIrp,soul
1YzCsTRb22dQkh9lghPIrp,swing
1YzCsTRb22dQkh9lghPIrp,torch song
1YzCsTRb22dQkh9lghPIrp,vocal jazz
36E7oYfz3LLRto6l2WmDcD,alternative rock
36E7oYfz3LLRto6l2WmDcD,britpop
36E7oYfz3LLRto6l2WmDcD,permanent wave
36E7oYfz3LLRto6l2WmDcD,sheffield indie
6QtGlUje9TIkLrgPZrESuk,album rock
6QtGlUje9TIkLrgPZrESuk,classic rock
6QtGlUje9TIkLrgPZrESuk,hard rock
6QtGlUje9TIkLrgPZrESuk,heartland rock
6QtGlUje9TIkLrgPZrESuk,mellow gold
6QtGlUje9TIkLrgPZrESuk,rock
6QtGlUje9TIkLrgPZrESuk,singer-songwriter
6QtGlUje9TIkLrgPZrESuk,soft rock
6S0GHTqz5sxK5f9HtLXn9q,alternative rock
6S0GHTqz5sxK5f9HtLXn9q,dance rock
6S0GHTqz5sxK5f9HtLXn9q,electronic rock
6S0GHTqz5sxK5f9HtLXn9q,permanent wave
5Wabl1lPdNOeIn0SQ5A1mp,alternative rock
5Wabl1lPdNOeIn0SQ5A1mp,art pop
5Wabl1lPdNOeIn0SQ5A1mp,dream pop
5Wabl1lPdNOeIn0SQ5A1mp,ethereal wave
5Wabl1lPdNOeIn0SQ5A1mp,melancholia
5Wabl1lPdNOeIn0SQ5A1mp,scottish indie
5Wabl1lPdNOeIn0SQ5A1mp,shoegaze
5Wabl1lPdNOeIn0SQ5A1mp,synthpop
4lxfqrEsLX6N1N4OCSkILp,rock drums
4lxfqrEsLX6N1N4OCSkILp,soft rock
0vn7UBvSQECKJm2817Yf1P,classic rock
0vn7UBvSQECKJm2817Yf1P,folk
0vn7UBvSQECKJm2817Yf1P,folk rock
0vn7UBvSQECKJm2817Yf1P,heartland rock
0vn7UBvSQECKJm2817Yf1P,mellow gold
0vn7UBvSQECKJm2817Yf1P,singer-songwriter
0vn7UBvSQECKJm2817Yf1P,soft rock
6kz53iCdBSqhQCZ21CoLcc,new romantic
6kz53iCdBSqhQCZ21CoLcc,new wave
6kz53iCdBSqhQCZ21CoLcc,new wave pop
6kz53iCdBSqhQCZ21CoLcc,soft rock
6kz53iCdBSqhQCZ21CoLcc,synthpop
3X0tJzVYoWlfjLYI0Ridsw,lilith
3X0tJzVYoWlfjLYI0Ridsw,new romantic
3X0tJzVYoWlfjLYI0Ridsw,new wave pop
3X0tJzVYoWlfjLYI0Ridsw,permanent wave
3X0tJzVYoWlfjLYI0Ridsw,singer-songwriter
34UhPkLbtFKRq3nmfFgejG,british post-rock
34UhPkLbtFKRq3nmfFgejG,compositional ambient
34UhPkLbtFKRq3nmfFgejG,cosmic post-rock
34UhPkLbtFKRq3nmfFgejG,dream pop
34UhPkLbtFKRq3nmfFgejG,electronica
34UhPkLbtFKRq3nmfFgejG,indie rock
34UhPkLbtFKRq3nmfFgejG,instrumental post-rock
34UhPkLbtFKRq3nmfFgejG,post-rock
34UhPkLbtFKRq3nmfFgejG,scottish rock
4yiQZ8tQPux8cPriYMWUFP,dance pop
4yiQZ8tQPux8cPriYMWUFP,pop
2EsmKkHsXK0WMNGOtIhbxr,contemporary post-bop
2EsmKkHsXK0WMNGOtIhbxr,jazz
2EsmKkHsXK0WMNGOtIhbxr,jazz piano
2Hkut4rAAyrQxRdof7FVJq,album rock
2Hkut4rAAyrQxRdof7FVJq,canadian metal
2Hkut4rAAyrQxRdof7FVJq,classic canadian rock
2Hkut4rAAyrQxRdof7FVJq,classic rock
2Hkut4rAAyrQxRdof7FVJq,hard rock
2Hkut4rAAyrQxRdof7FVJq,progressive rock
2Hkut4rAAyrQxRdof7FVJq,rock
7yk35uHNQclPXFGFoTU44w,alternative hip hop
7yk35uHNQclPXFGFoTU44w,hardcore hip hop
7yk35uHNQclPXFGFoTU44w,hip hop
7yk35uHNQclPXFGFoTU44w,jazz rap
7yk35uHNQclPXFGFoTU44w,west coast rap
7Lf3LOZp3U3u2f6cWMd3AH,britpop
7Lf3LOZp3U3u2f6cWMd3AH,solo wave
7LuYiSXiWs86rwWJjEEgB9,alternative rock
7LuYiSXiWs86rwWJjEEgB9,grunge
7LuYiSXiWs86rwWJjEEgB9,punk
3Ovf2lytXSXWFM2cwsJACC,acoustic blues
3Ovf2lytXSXWFM2cwsJACC,blues
3Ovf2lytXSXWFM2cwsJACC,country blues
3Ovf2lytXSXWFM2cwsJACC,delta blues
3Ovf2lytXSXWFM2cwsJACC,texas blues
3Ovf2lytXSXWFM2cwsJACC,traditional blues
0JM134st8VY7Ld9T2wQiH0,bebop
0JM134st8VY7Ld9T2wQiH0,jazz
0JM134st8VY7Ld9T2wQiH0,jazz saxophone
1tpXaFf2F55E7kVJON4j4G,garage rock
1tpXaFf2F55E7kVJON4j4G,garage rock revival
1tpXaFf2F55E7kVJON4j4G,modern blues rock
1tpXaFf2F55E7kVJON4j4G,permanent wave
3mNygoyrEKLgo6sx0MzwOL,afropop
3mNygoyrEKLgo6sx0MzwOL,desert blues
3mNygoyrEKLgo6sx0MzwOL,malian blues
3mNygoyrEKLgo6sx0MzwOL,mande pop
3mNygoyrEKLgo6sx0MzwOL,world
2GHclqNVjqGuiE5mA7BEoc,alternative hip hop
2GHclqNVjqGuiE5mA7BEoc,chicago rap
2GHclqNVjqGuiE5mA7BEoc,conscious hip hop
2GHclqNVjqGuiE5mA7BEoc,hardcore hip hop
2GHclqNVjqGuiE5mA7BEoc,hip hop
2GHclqNVjqGuiE5mA7BEoc,political hip hop
0FRIWJYklnmsll5M6h4gUL,appalachian folk
0FRIWJYklnmsll5M6h4gUL,country gospel
0FRIWJYklnmsll5M6h4gUL,traditional country
0FRIWJYklnmsll5M6h4gUL,traditional folk
0FRIWJYklnmsll5M6h4gUL,vocal harmony group
6tbjWDEIzxoDsBA1FuhfPW,dance pop
6tbjWDEIzxoDsBA1FuhfPW,pop
2gBjLmx6zQnFGQJCAQpRgw,dance pop
2gBjLmx6zQnFGQJCAQpRgw,gangster rap
2gBjLmx6zQnFGQJCAQpRgw,hip hop
2gBjLmx6zQnFGQJCAQpRgw,pop rap
2gBjLmx6zQnFGQJCAQpRgw,rap
2gBjLmx6zQnFGQJCAQpRgw,st louis rap
2gBjLmx6zQnFGQJCAQpRgw,urban contemporary
7CCn4PFRRRZF127jtCBAUe,bubblegum pop
7CCn4PFRRRZF127jtCBAUe,classic rock
7CCn4PFRRRZF127jtCBAUe,country rock
7CCn4PFRRRZF127jtCBAUe,folk
7CCn4PFRRRZF127jtCBAUe,folk rock
7CCn4PFRRRZF127jtCBAUe,mellow gold
7CCn4PFRRRZF127jtCBAUe,psychedelic rock
7CCn4PFRRRZF127jtCBAUe,rock-and-roll
7CCn4PFRRRZF127jtCBAUe,soft rock
artist_id,artist_genres
artist_id,artist_genres
4xls23Ye9WR9yy3yYMpAMm,blues
4xls23Ye9WR9yy3yYMpAMm,rock-and-roll
4xls23Ye9WR9yy3yYMpAMm,rockabilly
4xls23Ye9WR9yy3yYMpAMm,soul
7C4sUpWGlTy7IANjruj02I,album rock
7C4sUpWGlTy7IANjruj02I,art rock
7C4sUpWGlTy7IANjruj02I,classic rock
7C4sUpWGlTy7IANjruj02I,mellow gold
7C4sUpWGlTy7IANjruj02I,new romantic
7C4sUpWGlTy7IANjruj02I,new wave
7C4sUpWGlTy7IANjruj02I,permanent wave
7C4sUpWGlTy7IANjruj02I,progressive rock
7C4sUpWGlTy7IANjruj02I,rock
7C4sUpWGlTy7IANjruj02I,singer-songwriter
7C4sUpWGlTy7IANjruj02I,soft rock
3iDD7bnsjL9J4fO298r0L0,album rock
3iDD7bnsjL9J4fO298r0L0,classic rock
3iDD7bnsjL9J4fO298r0L0,mellow gold
3iDD7bnsjL9J4fO298r0L0,rock
3iDD7bnsjL9J4fO298r0L0,soft rock
3iDD7bnsjL9J4fO298r0L0,yacht rock
